;date;energy_reserves;minerals_reserves;food_reserves;consumer_goods_reserves;alloys_reserves;volatile_motes_reserves;exotic_gases_reserves;rare_crystals_reserves;living_metal_reserves;zro_reserves;dark_matter_reserves;nanites_reserves;minor_artifacts_reserves;unity_reserves;energy_income;minerals_income;food_income;consumer_goods_income;alloys_income;volatile_motes_income;exotic_gases_income;rare_crystals_income;living_metal_income;zro_income;dark_matter_income;nanites_income;minor_artifacts_income;unity_income;physics_research_income;society_research_income;engineering_research_income
2084;2373.09.03;238229.67593;26966.04671;215000.0;150668.85569;147134.3652;9731.01154;5173.46373;2663.46417;0;0.0;5829.53;200;2766.7;285444.57616;3355.53128;-729.9412;1524.78083;359.94207;2415.50398;0.1628;11.14735;24.78629;0;0.0;8.155;0;17.9;4708.85464;5765.84729;5452.47158;5383.40128
2085;2373.10.03;241566.17733;26169.54526;215000.0;151008.05588;148548.69589;9734.04322;5183.12388;2487.77046;0;0.0;5837.685;200;2784.6;290153.44897;3336.5014;-796.50145;1487.88003;339.20019;2414.33069;3.03168;9.66015;24.30629;0;0.0;8.155;0;17.9;4708.87281;5834.98167;5518.91396;5449.13566
2086;2373.11.03;244863.5929;25373.10381;215000.0;151343.54777;150462.96008;9736.3354;5192.00803;2412.07675;0;0.0;5845.84;200;2802.5;294864.49937;3297.41557;-796.44145;1484.92643;335.49189;2414.26419;2.29218;8.88415;24.30629;0;0.0;8.155;0;17.9;4711.0504;5860.96447;5538.39676;5468.61846
2087;2373.12.03;244160.22552;24622.47436;215000.0;151677.27226;152884.60077;9737.86408;5197.17618;2436.39264;0;0.0;5853.995;200;2820.4;299765.25381;3296.63262;-750.62945;1496.98303;333.72449;2421.64069;1.52868;5.16815;24.31589;0;0.0;8.155;0;17.9;4900.75444;5871.00586;5548.43814;5478.65985
2088;2374.01.03;247462.02244;23870.05691;215000.0;152009.19185;155305.61516;9739.36926;5202.42833;2460.70853;0;0.0;5862.15;200;2838.3;304663.68331;3301.79692;-752.41745;1506.18843;331.91959;2421.01439;1.50518;5.25215;24.31589;0;0.0;8.155;0;17.9;4898.4295;5882.24871;5559.68099;5489.9027
2089;2374.02.03;250000.0;23104.55419;215000.0;152340.15774;155202.6095;9740.87494;5211.05248;2485.00042;0;0.0;5870.305;200;2856.2;309561.95377;3195.18343;-765.50272;1520.01523;330.96589;2396.99434;1.50568;8.62415;24.29189;0;0.0;8.155;0;17.9;4898.27046;5883.04791;5560.48019;5490.7019
2090;2374.03.03;250000.0;22373.50428;215000.0;152676.61349;157588.06295;9742.79459;5220.23357;2509.67029;0;0.0;5878.46;200;2954.1;314461.73919;3131.83896;-731.04991;1546.79391;336.45575;2385.45345;1.91965;9.18109;24.66987;0;0.0;8.155;0;17.9;4899.78542;5888.97616;5565.00528;5495.25524
2091;2374.04.03;250000.0;21642.45437;215000.0;153013.75424;147385.00421;9743.92674;5229.43466;2534.34016;0;0.0;5886.615;200;2972.0;314362.53555;3160.61137;-731.04991;1546.37391;337.14075;2386.94126;1.13215;9.20109;24.66987;0;0.0;8.155;0;17.9;4900.79636;5889.38616;5565.41528;5495.66524
2092;2374.05.03;250000.0;20931.66946;215000.0;153347.88789;149774.87977;9745.05939;5237.37775;2559.00283;0;0.0;5894.77;200;2989.9;319264.26292;3203.46829;-710.78491;1545.59311;334.13365;2389.87556;1.13265;7.94309;24.66267;0;0.0;8.155;0;17.9;4901.72737;5899.14776;5573.77688;5504.02684
2093;2374.06.03;250000.0;20329.64455;215000.0;153787.9699;152268.8322;9746.21654;5248.68244;2583.6415;0;0.0;5902.925;200;3000.0;324166.92733;3239.88277;-702.02491;1532.0101;340.08201;2393.95243;1.15715;11.30469;24.63867;0;0.0;8.155;0;17.9;4902.66441;5907.97548;5582.20461;5512.45456
2094;2374.07.03;250000.0;19615.56464;215000.0;154130.09841;154670.14426;9747.38619;5260.14713;2608.30417;0;0.0;5911.08;200;3000.0;329085.5688;3264.28986;-714.07991;1528.5821;342.12851;2401.31206;1.16965;11.46469;24.66267;0;0.0;8.155;0;17.9;4918.64147;5941.00888;5614.43801;5544.68796
2095;2374.08.03;250000.0;18914.30992;215000.0;154476.35312;157072.28932;9748.56472;5270.73502;2632.94284;0;0.0;5919.235;200;3000.0;334001.74084;3247.20981;-701.25472;1526.5625;346.25471;2402.14506;1.17853;10.58789;24.63867;0;0.0;8.155;0;17.9;4916.17204;5961.04992;5632.34665;5562.629
2096;2374.09.03;250000.0;17300.72384;215000.0;154714.72165;159453.19044;9752.47575;5281.20291;2657.55751;0;0.0;5927.39;200;3000.0;338928.36781;3175.65535;-713.58608;1523.1625;338.36853;2380.90112;3.91103;10.46789;24.61467;0;0.0;8.155;0;17.9;4926.62697;5960.71125;5632.00798;5562.29033
2097;2374.10.03;250000.0;16613.66964;215000.0;155053.96168;161823.25883;9756.41128;5291.6756;2682.18418;0;0.0;5935.545;200;3000.0;343865.71378;3143.16595;-687.0542;1535.8201;339.24003;2370.06839;3.93553;10.47269;24.62667;0;0.0;8.155;0;17.9;4937.34597;5961.39045;5632.68718;5562.96953
2098;2374.11.03;247126.15064;15931.78322;215000.0;155393.44671;161711.42772;9760.34731;5302.08829;2706.79885;0;0.0;5943.7;200;3000.0;348802.95163;3126.15064;-681.88642;1542.81366;339.48503;2388.16889;3.93603;10.41269;24.61467;0;0.0;8.155;0;17.9;4937.23785;5971.79971;5643.09643;5573.37879
2099;2374.12.03;250000.0;15249.8968;215000.0;155730.99524;164099.34701;9764.30784;5312.50878;2731.41352;0;0.0;5951.855;200;3000.0;353740.28535;3121.06684;-681.88642;1540.72566;337.54853;2387.91929;3.96053;10.42049;24.61467;0;0.0;8.155;0;17.9;4937.33372;5982.98771;5653.28443;5583.56679
2100;2375.01.03;250000.0;14595.63736;215000.0;156100.20607;166515.87921;9769.05687;5324.66127;2756.72019;0;0.0;5960.01;200;2367.9;358682.37206;2991.60845;-654.25944;1580.93747;369.21083;2416.5322;4.74903;12.15249;25.30667;0;0.0;8.155;0;17.9;4942.08671;6033.25171;5703.16443;5633.32679
2101;2375.02.03;249500.0;9621.37792;215000.0;156469.274;168932.41241;9613.8184;5256.81376;2662.02686;0;0.0;5968.165;200;2385.8;363623.79582;2965.54456;-654.25944;1581.89827;369.06793;2416.5332;4.76153;12.15249;25.30667;0;0.0;8.155;0;17.9;4941.42376;6040.46211;5710.37483;5640.53719
2102;2375.03.03;234313.84673;26693.27616;215000.0;156836.88656;171371.94789;9618.69454;5229.14346;2687.33976;0;0.0;5976.32;200;2403.7;368576.51065;3030.26053;-678.10176;1582.28147;367.61256;2439.53548;4.87614;12.3297;25.3129;0;0.0;8.155;0;17.9;4952.71483;6040.58682;5714.28002;5640.80242
2103;2375.04.03;237453.23026;26028.3428;215000.0;157209.65346;173816.81896;9623.62974;5241.56916;2712.64066;0;0.0;5984.475;200;2421.6;373536.32243;3139.38353;-664.93336;1581.29397;372.7669;2444.87107;4.9352;12.4257;25.3009;0;0.0;8.155;0;17.9;4959.81178;6040.9193;5714.6125;5641.0197
2104;2375.05.03;240623.48699;25366.85363;215000.0;157580.01136;176261.32358;9628.55054;5253.98526;2737.94156;0;0.0;5992.63;200;2439.5;378494.78421;3170.25673;-661.48917;1591.17017;370.3579;2444.50462;4.9208;12.4161;25.3009;0;0.0;8.155;0;17.9;4958.46178;6060.0789;5733.2871;5659.3793
2105;2375.06.03;243826.93029;21455.10446;215000.0;157997.36676;178765.62973;9593.43534;5266.39936;2683.25446;0;0.0;6000.785;200;2457.4;383458.44597;3203.4433;-671.74917;1578.89907;367.3554;2454.30615;4.8848;12.4141;25.3129;0;0.0;8.155;0;17.9;4963.66176;6059.6369;5732.8451;5658.9373
2106;2375.07.03;247074.18577;13483.48029;215000.0;158361.74016;181233.25662;9597.50814;5038.77026;2708.55536;0;0.0;6008.94;200;2475.3;388427.28575;3247.25548;-681.62417;1575.46367;364.3734;2467.62689;4.0728;12.3709;25.3009;0;0.0;8.155;0;17.9;4968.83978;6060.4045;5733.6127;5659.7049
2107;2375.08.03;250000.0;12362.19742;215000.0;158719.10446;183703.52607;9601.60854;5011.11716;2733.85626;0;0.0;6017.095;200;2493.2;393404.40155;3280.51525;-681.28287;1573.68147;357.3643;2470.26945;4.1004;12.3469;25.3009;0;0.0;8.155;0;17.9;4977.1158;6078.9453;5750.3535;5676.4457
2108;2375.09.03;253397.8938;10514.92647;216517.51682;159048.67444;183740.65331;9607.61294;5034.64806;2757.56276;0;0.0;6025.25;200;2511.1;398495.92829;3397.8938;-767.27095;1517.51682;329.56998;2537.12724;6.0044;23.5309;23.7065;0;0.0;8.155;0;17.9;5091.52674;6117.6529;5787.4611;5713.5533
2109;2375.10.03;256807.33482;9760.841;218033.85739;159373.14444;186188.08677;9612.94934;5058.21496;2781.26926;0;0.0;6033.405;200;2529.0;403600.29293;3409.44102;-754.08547;1516.34057;324.47;2522.43346;5.3364;23.5669;23.7065;0;0.0;8.155;0;17.9;5104.36464;6139.8441;5809.6523;5735.7445
2110;2375.11.03;260000.0;9002.88367;219546.34356;159701.18308;187535.25314;9618.34574;5081.76986;2804.95176;0;0.0;6041.56;200;2546.9;408706.9306;3412.93895;-757.95733;1512.48617;328.03864;2522.16637;5.3964;23.5549;23.6825;0;0.0;8.155;0;17.9;5106.63767;6154.1889;5823.1971;5749.9181
2111;2375.12.03;257935.16952;18232.3793;221054.65693;160025.64196;190075.67299;9622.91814;5105.25276;2828.62226;0;0.0;6049.715;200;2564.8;413825.21208;3435.30962;-770.50437;1508.31337;324.45888;2540.41985;4.5724;23.4829;23.6705;0;0.0;8.155;0;17.9;5118.28148;6164.3429;5832.3511;5759.0721
2112;2376.01.03;260000.0;17449.25061;222561.1643;160351.18882;191528.00503;9627.50254;5128.75966;2852.32876;0;0.0;6057.87;200;2582.7;418947.90721;3433.45715;-783.12869;1506.50737;325.54686;2552.33204;4.5844;23.5069;23.7065;0;0.0;8.155;0;17.9;5122.69513;6165.2045;5833.2127;5759.9337
2113;2376.02.03;260000.0;16667.24566;224051.72967;160670.02862;194006.29346;9632.09894;5151.41856;2875.35926;0;0.0;6066.025;200;2600.6;424089.75289;3432.19901;-782.00495;1490.56537;318.8398;2553.28843;4.5964;22.6589;23.0305;0;0.0;8.155;0;17.9;5141.84568;6199.8977;5865.7059;5793.0269
2114;2376.03.03;260000.0;15876.90681;225000.0;160994.70352;196066.82064;9636.61934;5173.30946;2798.52176;0;0.0;6074.18;200;2618.5;429322.00591;3631.87438;-790.33885;1479.14137;324.6749;2560.52718;4.5204;21.8909;23.1625;0;0.0;8.155;0;17.9;5232.25302;6219.5497;5882.9419;5810.4789
2115;2376.04.03;260000.0;12975.6535;225000.0;161318.09692;198628.54128;9480.33974;5195.86516;2821.78026;0;0.0;6082.335;200;2636.4;434561.74694;3807.21574;-741.25331;1476.62782;323.3934;2561.72064;3.7204;22.5557;23.2585;0;0.0;8.155;0;17.9;5239.74103;6221.9005;5885.2765;5812.8009
2116;2376.05.03;260000.0;10882.13931;225000.0;161637.31982;201197.56649;9483.27214;5218.49286;2845.06076;0;0.0;6090.49;200;2654.3;439803.82908;3831.08405;-743.51419;1473.2137;319.2229;2569.02521;2.9324;22.6277;23.2805;0;0.0;8.155;0;17.9;5242.08214;6229.6749;5893.0509;5821.61285
2117;2376.06.03;258042.92935;10139.01167;225000.0;161956.25462;201266.8887;9486.20454;5241.12056;2868.36766;0;0.0;6098.645;200;2672.2;445049.97924;4042.92935;-743.12764;1471.9381;318.9348;2569.32221;2.9324;22.6277;23.3069;0;0.0;8.155;0;17.9;5246.15016;6232.3225;5895.6985;5824.26045
2118;2376.07.03;260000.0;9043.38543;225000.0;162348.42392;203819.03804;9485.63694;5238.84626;2883.93536;0;0.0;6106.8;200;2690.1;450109.79027;3814.45848;-1095.62624;1278.7757;392.1693;2552.14934;-0.5676;-2.2743;15.5677;0;0.0;8.155;0;17.9;5059.81103;6210.5753;5887.2513;5815.81325
2119;2376.08.03;260000.0;8093.61026;225000.0;162739.51322;206387.38766;9485.05734;5236.55276;2899.47906;0;0.0;6114.955;200;2708.0;455167.03939;4082.85949;-949.77517;1294.7579;391.0893;2568.34962;-0.5796;-2.2935;15.5437;0;0.0;8.155;0;17.9;5057.24912;6231.2785;5903.162;5831.72395
2120;2376.09.03;260000.0;3362.93554;225000.0;163130.11772;208956.85238;9283.77774;5153.45926;2915.02276;0;0.0;6123.11;200;2725.9;460221.98459;4026.61402;-950.67472;1264.89405;390.6045;2569.46472;-1.2796;-3.0935;15.5437;0;0.0;8.155;0;17.9;5054.9452;6248.2865;5918.77;5847.33195
2121;2376.10.03;260000.0;2411.93757;225000.0;163518.94652;211568.79897;9281.72214;5150.34176;2930.48966;0;0.0;6131.265;200;2743.8;465284.84969;4107.56808;-950.99797;1262.46805;388.8288;2611.94659;-2.0556;-3.1175;15.4669;0;0.0;8.155;0;17.9;5062.8651;6257.4425;5928.106;5856.66795
2122;2376.11.03;260000.0;1460.45668;225000.0;163906.42632;214182.68686;9279.63454;5147.16426;2945.18776;0;0.0;6139.42;200;2761.7;470346.09689;4059.30592;-951.48089;1251.5989;387.4798;2613.88789;-2.0876;-3.1775;14.6981;0;0.0;8.155;0;17.9;5061.2472;6253.5221;5924.1856;5852.77755
2123;2376.12.03;260000.0;502.30281;225000.0;164287.68452;216796.46885;9277.54694;5144.01476;2959.88586;0;0.0;6147.575;200;2779.6;475420.94008;4174.90033;-958.15387;1278.0108;381.2582;2613.78199;-2.0876;-3.1495;14.6981;0;0.0;8.155;0;17.9;5074.84319;6251.1301;5925.5936;5854.18555
2124;2377.01.03;225528.17519;28560.0;225000.0;164668.76272;219410.24724;9275.45934;5140.86526;2974.57676;0;0.0;6155.73;200;2797.5;480479.96433;4248.41293;-954.64387;1249.3395;381.0782;2613.77839;-2.0876;-3.1495;14.6909;0;0.0;8.155;0;17.9;5059.02425;6251.8631;5924.4816;5853.07355
2125;2377.02.03;226211.58834;23124.58588;225000.0;164872.08092;218765.82203;9272.99734;5016.25456;2741.52766;0;0.0;6163.885;200;2815.4;485524.59658;4183.41315;-975.41412;1278.714;203.3182;2445.57479;-2.462;-4.6107;14.4509;0;0.0;8.155;0;17.9;5044.63225;6278.3055;5949.3564;5877.91595
2126;2377.03.03;230351.88324;22170.71481;225000.0;165080.91962;221213.35982;9269.68614;5010.82866;2755.99056;0;0.0;6172.04;200;2833.3;490567.63493;4140.2949;-953.87107;1276.7832;208.8387;2447.53779;-3.3112;-5.4259;14.4629;0;0.0;8.155;0;17.9;5043.03835;6295.3091;5964.96;5893.51955
2127;2377.04.03;234479.05843;21218.28234;225000.0;165288.18812;223660.46921;9266.36294;5005.32676;2770.51346;0;0.0;6180.195;200;2851.2;495613.11922;4127.17519;-952.43247;1308.3511;207.2685;2447.10939;-3.3232;-5.5019;14.5229;0;0.0;8.155;0;17.9;5045.48429;6297.4951;5967.146;5895.70555
2128;2377.05.03;238662.74463;20335.5745;225000.0;165494.99612;225000.0;9263.03974;4998.95686;2785.02436;0;0.0;6188.35;200;2869.1;500656.00856;4183.6862;-882.70784;1329.2491;206.808;2461.72127;-3.3232;-6.3699;14.5109;0;0.0;8.155;0;17.9;5042.88934;6298.5071;5968.158;5896.71755
2129;2377.06.03;243273.2624;22065.02195;225000.0;165779.31712;225000.0;9260.52254;5032.88696;2803.43806;0;0.0;6196.505;200;2887.0;505567.83866;4110.51777;-880.55255;1084.0117;284.321;2370.00478;-2.5172;-6.0699;18.4137;0;0.0;8.155;0;17.9;4911.8301;6195.3871;5874.2866;5794.12815
2130;2377.07.03;247567.81484;21115.4044;225000.0;166064.54322;225000.0;9257.54134;5026.85306;2823.35536;0;0.0;6204.66;200;2904.9;510487.90073;4294.55244;-869.61755;1166.1781;285.2261;2371.29171;-2.9812;-6.0339;19.9173;0;0.0;8.155;0;17.9;4920.06207;6237.7133;5916.4328;5839.94185
2131;2377.08.03;251866.40174;20243.0101;225000.0;166357.95482;224500.0;9253.75294;5020.80596;2741.67266;0;0.0;6212.815;200;2922.8;515405.5539;4298.5869;-872.3943;1174.64575;293.4116;2371.29171;-3.7884;-6.0471;18.3173;0;0.0;8.155;0;17.9;4917.65317;6238.0293;5916.7164;5840.25785
2132;2377.09.03;255586.70657;19369.96892;225000.0;166658.01402;225000.0;9249.95254;5014.74686;2759.18996;0;0.0;6220.97;200;2940.7;520343.50405;3720.30483;-873.04118;1185.69615;300.0592;2365.87008;-3.8004;-6.0591;17.5173;0;0.0;8.155;0;17.9;4937.95015;6237.2429;5915.93;5839.47145
2133;2377.10.03;259165.25341;18419.34424;225000.0;166956.53422;225000.0;9246.12814;5007.95976;2776.70006;0;0.0;6229.125;200;2958.6;525287.00626;3578.54684;-870.62468;1193.75355;298.5202;2354.80893;-3.8244;-6.7871;17.5101;0;0.0;8.155;0;17.9;4943.50221;6255.0649;5932.772;5856.31345
2134;2377.11.03;244066.0586;39453.57287;225000.0;167245.17542;225000.0;9282.83974;5001.15266;2794.21016;0;0.0;6237.28;200;2976.5;530205.39848;3864.71366;-855.77137;1184.22725;288.6412;2354.43491;-3.2884;-6.8071;17.5101;0;0.0;8.155;0;17.9;4918.39222;6270.5807;5948.4878;5871.42925
2135;2377.12.03;251587.30639;38498.1843;206183.26045;167529.24912;212354.35931;9278.73934;4994.33356;2810.98026;0;0.0;6245.435;200;2994.4;535124.1087;4036.24779;-855.38857;1183.26045;284.0737;2354.35931;-4.1004;-6.8191;16.7701;0;0.0;8.155;0;17.9;4918.71022;6269.0639;5946.971;5869.91245
2136;2378.01.03;255575.2021;37570.28643;207360.60805;167813.36732;214712.30361;9273.93014;4987.57446;2827.76996;0;0.0;6253.59;200;3000.0;540046.36291;3987.89571;-847.89787;1177.3476;284.1182;2357.9443;-4.8092;-6.7591;16.7897;0;0.0;8.155;0;17.9;4922.25421;6263.5891;5941.4962;5864.43765
2137;2378.02.03;259645.41639;36725.08208;208565.72015;168101.08602;217109.8536;9269.10894;4980.82976;2844.59566;0;0.0;6261.745;200;3000.0;544976.19613;4070.21429;-845.20435;1205.1121;287.7187;2397.54999;-4.8212;-6.7447;16.8257;0;0.0;8.155;0;17.9;4929.83322;6266.3523;5944.2594;5867.20085
2138;2378.03.03;263952.5915;35890.80061;209737.3884;168383.49482;219543.92935;9264.29974;4973.29706;2861.42136;0;0.0;6269.9;200;3000.0;549906.59638;4307.17511;-834.28147;1171.66825;282.4088;2434.07575;-4.8092;-7.5327;16.8257;0;0.0;8.155;0;17.9;4930.40025;6266.0991;5944.0062;5866.94765
2139;2378.04.03;268373.67278;34510.31936;210960.65545;168677.48952;221984.97619;9259.52654;4925.77636;2878.23506;0;0.0;6278.055;200;3000.0;554840.07658;4421.08128;-840.48125;1223.26705;293.9947;2441.04684;-4.7732;-7.5207;16.8137;0;0.0;8.155;0;17.9;4933.4802;6273.3803;5951.255;5874.22885
2140;2378.05.03;270000.0;33624.6534;212199.7717;168967.72122;224427.97892;9254.75334;4917.46766;2895.06076;0;0.0;6286.21;200;3000.0;559778.36375;4266.28125;-805.66596;1239.11625;290.2317;2443.00273;-4.7732;-8.3087;16.8257;0;0.0;8.155;0;17.9;4938.28717;6290.1751;5966.6498;5889.62365
2141;2378.06.03;260000.0;38520.63609;213449.48935;169465.75162;225000.0;9249.43214;4953.85696;2912.13046;0;0.0;6294.365;200;3000.0;564701.99734;4231.78175;-774.01731;1249.71765;498.0304;2602.88093;-5.3212;-3.6107;17.0697;0;0.0;8.155;0;17.9;4923.63359;6115.6627;5803.7374;5726.71125
2142;2378.07.03;260000.0;36634.26998;214720.18265;169962.80652;225000.0;9244.08694;4950.15026;2929.16416;0;0.0;6300.82;200;3000.0;569627.80888;4159.74623;-806.36611;1270.6933;497.0549;2625.80093;-5.3452;-3.7067;17.0337;0;0.0;6.455;0;17.9;4925.81154;6196.0019;5882.9966;5805.97045
2143;2378.08.03;260000.0;35754.99837;215982.19475;170465.42572;225000.0;9238.51374;4946.21556;2946.19306;0;0.0;6307.275;200;3000.0;574538.28435;3954.57486;-799.27161;1262.0121;502.6192;2615.87076;-5.5732;-3.9347;17.0289;0;0.0;6.455;0;17.9;4923.87547;6177.9333;5865.108;5787.72185
2144;2378.09.03;260000.0;33334.00206;217248.75585;170966.90442;225000.0;9192.92854;4862.29286;2963.21836;0;0.0;6313.73;200;2517.9;579474.0248;3812.5447;-800.99631;1266.5611;501.4787;2616.06816;-5.5852;-3.9227;17.0253;0;0.0;6.455;0;17.9;4935.74045;6182.5021;5869.2568;5791.87065
2145;2378.10.03;260000.0;32536.2042;218515.66695;171465.13562;225000.0;9187.34334;4857.55816;2980.18366;0;0.0;6320.185;200;2535.8;584408.99116;3761.73637;-797.79786;1266.9111;498.2312;2614.65456;-5.5852;-4.7347;16.9653;0;0.0;6.455;0;17.9;4934.96636;6193.8137;5880.7684;5803.29225
2146;2378.11.03;250000.0;32716.23027;215000.0;172054.27372;215000.0;9181.63654;4895.12026;2996.75296;0;0.0;6324.94;200;2553.7;589197.43924;3707.49211;-809.97393;1284.3485;589.1381;2614.20926;-5.7068;-2.4379;16.5693;0;0.0;4.755;0;17.9;4788.44808;5984.5669;5677.1432;5602.99845
2147;2378.12.03;238433.66846;51940.67129;215000.0;172643.25882;201968.0;9170.64974;4866.15436;2981.08226;0;0.0;6329.695;200;2571.6;593832.48235;3768.52046;-775.55898;1289.83665;588.9851;2615.70238;-5.7068;-2.4379;16.5693;0;0.0;4.755;0;17.9;4635.04311;6077.3167;5777.198;5701.26825
2148;2379.01.03;242295.89183;48645.99866;215000.0;173232.92042;169700.78138;9071.22454;4714.74366;2913.82036;0;0.0;6334.45;200;2589.5;598466.33286;3862.22337;-774.67263;1290.19665;589.6616;2615.98138;-5.6972;-2.4379;16.5621;0;0.0;4.755;0;17.9;4633.85051;6089.4188;5786.3526;5710.42285
2149;2379.02.03;246231.38705;43910.83418;215000.0;173822.69002;172322.55908;9024.81534;4712.25776;2930.38246;0;0.0;6339.205;200;2607.4;603105.73266;3935.49522;-775.16448;1297.94925;589.7696;2621.7777;-6.4092;-2.4859;16.5621;0;0.0;4.755;0;17.9;4639.3998;6094.9328;5791.8666;5715.93685
2150;2379.03.03;250000.0;43143.79813;215000.0;174417.51962;174944.32508;9018.40614;4709.75986;2946.94456;0;0.0;6343.96;200;2625.3;607749.31833;3945.89651;-767.03605;1308.44665;594.8296;2621.766;-6.4092;-2.4979;16.5621;0;0.0;4.755;0;17.9;4643.58567;6095.8444;5792.7782;5716.84845
2151;2379.04.03;250000.0;42425.55993;215000.0;175012.00712;177567.83922;9012.02094;4707.26196;2963.50666;0;0.0;6348.715;200;2643.2;612398.27125;3947.01055;-718.2382;1318.1188;594.4875;2623.51414;-6.3852;-2.4979;16.5621;0;0.0;4.755;0;17.9;4648.95292;6096.8908;5793.8246;5717.89485
2152;2379.05.03;250000.0;33797.10058;215000.0;175607.63392;180214.29953;9005.63574;4178.76006;2820.03036;0;0.0;6353.47;200;2661.1;617048.79735;3675.49426;-728.45935;1314.93805;595.6268;2646.46031;-6.3852;-3.5019;16.5237;0;0.0;4.755;0;17.9;4650.5261;6097.4536;5794.3874;5719.5648
2153;2379.06.03;250000.0;28868.23443;215000.0;176204.94072;182862.4709;8960.05054;3860.25096;2836.55406;0;0.0;6358.225;200;2679.0;621699.45133;3381.40178;-728.86615;1312.96165;597.3068;2648.17137;-5.5852;-3.5091;16.5237;0;0.0;4.755;0;17.9;4650.65398;6107.2596;5803.7934;5728.9708
2154;2379.07.03;250000.0;19287.4842;215000.0;176803.18152;185464.27665;8794.69334;3442.30106;2853.23376;0;0.0;6362.98;200;2696.9;626365.54794;2994.61294;-720.75023;1312.43645;598.2408;2601.80575;-5.3572;-2.9499;16.6797;0;0.0;4.755;0;17.9;4666.09661;6132.0338;5827.5676;5752.745
2155;2379.08.03;246974.58625;14164.32882;215000.0;177401.34232;185565.71443;8654.37214;3437.76316;2814.92546;0;0.0;6367.735;200;2714.8;631035.25642;2974.58625;-703.15538;1314.21725;598.1608;2601.43778;-5.3212;-4.5379;16.6917;0;0.0;4.755;0;17.9;4669.70848;6150.0734;5845.4272;5770.6046
2156;2379.09.03;250000.0;10236.67141;215000.0;177999.46832;188167.73615;8649.03894;3433.12926;2831.60516;0;0.0;6372.49;200;2655.2;635706.97633;3115.17233;-692.65741;1285.85315;598.126;2602.02172;-5.3332;-4.6339;16.6797;0;0.0;4.755;0;17.9;4671.71991;6163.467;5858.6948;5783.8182
2157;2379.10.03;250000.0;1194.93625;215000.0;178596.92582;190770.10467;8588.74174;3131.10336;2688.30886;0;0.0;6377.245;200;2673.1;640379.90728;3214.52091;-691.73516;1293.94055;597.4575;2602.36852;-5.2972;-4.5259;16.7037;0;0.0;4.755;0;17.9;4672.93095;6173.2528;5868.80586;5793.604
2158;2379.11.03;220852.60347;30000.0;215000.0;179282.89532;193279.62714;8583.96054;3127.42546;2625.61256;0;0.0;6382.0;200;2691.0;645053.49657;3390.39182;-670.64591;1290.25295;685.9695;2509.52247;-4.7812;-3.6779;17.3037;0;0.0;4.755;0;17.9;4673.58929;6191.2108;5885.96386;5811.86495
2159;2379.12.03;195375.16625;37630.52427;215000.0;179797.25732;195526.45947;8550.61534;3123.04916;2642.66306;0;0.0;6386.755;200;2708.9;649724.23223;3469.36488;-679.47573;1275.32665;514.362;2359.33233;-5.8452;-4.3763;17.0505;0;0.0;4.755;0;17.9;4670.73566;6181.5024;5876.25546;5802.15655
2160;2380.01.03;198623.36537;36928.72994;215000.0;180277.95282;194832.22287;8543.27414;3115.63526;2657.61916;0;0.0;6391.51;200;2726.8;654404.1368;3248.19912;-701.79433;1281.15545;480.6955;2280.7634;-7.3412;-7.4139;14.9561;0;0.0;4.755;0;17.9;4679.90457;6179.4304;5872.62146;5798.68455
2161;2380.02.03;201923.76085;36174.36286;215000.0;180787.08152;197223.49252;8535.06494;3108.20536;2673.12726;0;0.0;6396.265;200;2744.7;659145.11313;3300.39548;-754.36708;1294.36085;509.1287;2391.26965;-8.2092;-7.4299;15.5081;0;0.0;4.755;0;17.9;4740.97633;6271.8036;5963.01066;5888.43775
2162;2380.03.03;205334.79926;35416.89053;215000.0;181290.00542;199621.12274;8526.11974;3101.69306;2688.65936;0;0.0;6401.02;200;2762.6;663915.52662;3411.03841;-757.47233;1305.4388;502.9239;2397.63022;-8.9452;-6.5123;15.5321;0;0.0;4.755;0;17.9;4770.41349;6274.7408;5966.2481;5891.37495
2163;2380.04.03;208805.66466;34676.0301;215000.0;181790.56432;183769.88897;8508.98254;3057.10476;2659.05546;0;0.0;6405.775;200;2780.5;668692.01542;3470.8654;-740.86043;1291.644;500.5589;2393.56623;-9.7452;-7.4491;15.5321;0;0.0;4.755;0;17.9;4776.4888;6284.86;5975.9673;5902.1845
2164;2380.05.03;212332.52709;32467.64217;215000.0;182301.14352;121308.106;8393.88934;2924.44446;2515.53556;0;0.0;6410.53;200;2798.4;673482.5088;3526.86243;-768.38793;1292.9136;510.5792;2395.01703;-9.2212;-2.6731;14.4561;0;0.0;4.755;0;17.9;4790.49338;6314.08;6004.9673;5931.1845
2165;2380.06.03;216061.28426;27550.30859;215000.0;182806.15212;123713.35218;8383.86814;2721.77136;2474.98446;0;0.0;6415.285;200;2816.3;678278.99529;3728.75717;-767.33358;1306.9676;505.0086;2405.24618;-10.0212;-2.6731;14.4489;0;0.0;4.755;0;17.9;4796.48649;6316.7992;6007.6865;5933.9037
2166;2380.07.03;219585.87522;24474.12545;215000.0;183307.85342;126064.81091;8321.54494;2690.90626;2492.83856;0;0.0;6420.04;200;2834.2;683082.39205;3524.59096;-791.18314;1283.99195;501.7013;2351.45873;-7.3232;-3.3651;17.8541;0;0.0;4.755;0;17.9;4803.39676;6302.4424;5993.5097;5919.7269
